Term,CRN,CourseTitle,Subject,CourseNumber,Section,SUBJ_NMBR,SUBJ_NMBR_SECT,Xlst_Group_Identifier,Course_Campus,Course_Campus_Name,Max_Enrl,Enrl_Actual,Seats_Avail,Reserved_Seating_Ind,Wait_List_Count_for_Section,RegStatusCode,RegStatusDesc,College_of_the_Course,StudentLevel,College_of_the_Student,Major,Student_Campus,TotalSemesterHours,TotalOnlineHours,Course_Location,Part_of_term_code,Schedule_type_code,Schedule_type_desc
202510,14725,"MUSICIANSHIP I, WRITTEN/AURAL",MTHR,121,5,MTHR-121,MTHR-121-05,EY,1,CHICAGO CAMPUS,30,-1,31,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,3,2: Schaumburg Course,1,A,Lecture
202510,14731,INTRO TO PERFORMING ART TECH,PAID,101,7,PAID-101,PAID-101-07,,1,CHICAGO CAMPUS,40,20,20,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,3,2: Schaumburg Course,3B,A,Lecture
202510,12197,FIRST YEAR SUCCESS COURSE,FYS,101,01F,FYS-101,FYS-101-01F,,1,CHICAGO CAMPUS,25,24,1,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,"Digital, Adv, & Public Rel",CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,A,Lecture
202510,12708,INTRO TO THEATRE,THAR,193,98,THAR-193,THAR-193-98,,8,ONLINE,25,27,-2,,0,RE,**Registered**,College of Performing Arts,Undergraduate,W E Heller Col of Business,"Digital, Adv, & Public Rel",CHICAGO CAMPUS,13,6,3: Online Course,3B,D,Online
202510,13713,LAKERS BAND ENSEMBLE,MUS,150,1,MUS-150,MUS-150-01,,1,CHICAGO CAMPUS,100,11,89,,0,RW,Web Registered,College of Performing Arts,Undergraduate,W E Heller Col of Business,"Digital, Adv, & Public Rel",CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,A,Lecture
202510,14251,GENDER JUSTICE,WGS,110,3,WGS-110,WGS-110-03,,1,CHICAGO CAMPUS,40,35,5,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,"Digital, Adv, & Public Rel",CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,A,Lecture
202510,14252,GLOBAL CLIMATE CHANGE,PHSC,103,2,PHSC-103,PHSC-103-02,,1,CHICAGO CAMPUS,45,41,4,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,"Digital, Adv, & Public Rel",CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,A,Lecture
202510,10883,INTRODUCTION TO ALGORITHMS,CST,280,1,CST-280,CST-280-01,,1,CHICAGO CAMPUS,25,18,7,,0,RE,**Registered**,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,14262,DATA MINING,CST,421,2,CST-421,CST-421-02,B4,1,CHICAGO CAMPUS,30,24,6,,0,RE,**Registered**,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,14294,INTELLIGENT SYSTEMS,CST,411,3,CST-411,CST-411-03,,1,CHICAGO CAMPUS,25,8,17,,0,RE,**Registered**,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,11602,APPLICS OF BIOTECHNOLOGY,BIOL,480,24,BIOL-480,BIOL-480-24,GQ,2,SCHAUMBURG CAMPUS,40,37,3,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Biotechnology&Chemical Science,CHICAGO CAMPUS,9,3,1: Chicago Course,1,V,Videoconference
202510,11902,GENERAL GENETICS - LECT,BIOL,451,10A,BIOL-451,BIOL-451-10A,DM,1,CHICAGO CAMPUS,60,57,3,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Biotechnology&Chemical Science,CHICAGO CAMPUS,9,3,2: Schaumburg Course,1,A,Lecture
202510,11903,GENERAL GENETICS - LAB,BIOL,451,10B,BIOL-451,BIOL-451-10B,DN,1,CHICAGO CAMPUS,24,30,-6,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Biotechnology&Chemical Science,CHICAGO CAMPUS,9,3,2: Schaumburg Course,1,A,Lecture
202510,12569,BIOCHEMISTRY SEMINAR,BCHM,493,1,BCHM-493,BCHM-493-01,DK,1,CHICAGO CAMPUS,30,18,12,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Biotechnology&Chemical Science,CHICAGO CAMPUS,9,3,2: Schaumburg Course,1,V,Videoconference
202510,11083,MKTG STRAT: THEORY & PRACTICE,MKTG,406,10,MKTG-406,MKTG-406-10,,1,CHICAGO CAMPUS,35,14,21,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Business Administration,SCHAUMBURG CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,11163,STATISTICS FOR BUS DECISIONS,MGMT,403,1,MGMT-403,MGMT-403-01,BA,1,CHICAGO CAMPUS,40,28,12,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Business Administration,SCHAUMBURG CAMPUS,9,,2: Schaumburg Course,3A,A,Lecture
202510,14497,INFORMATION MANAGEMENT,INFS,401,10,INFS-401,INFS-401-10,,1,CHICAGO CAMPUS,40,12,28,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Business Administration,SCHAUMBURG CAMPUS,9,,2: Schaumburg Course,3A,A,Lecture
202510,10889,INFORMATION RETRIEVAL,CST,486,97,CST-486,CST-486-97,ZQ,8,ONLINE,23,26,-3,,0,RW,Web Registered,,Graduate,W E Heller Col of Business,Business Analytics,CHICAGO CAMPUS,12,6,3: Online Course,1,D,Online
202510,14301,DATA MINING,CST,421,4,CST-421,CST-421-04,,1,CHICAGO CAMPUS,30,14,16,,0,RW,Web Registered,,Graduate,W E Heller Col of Business,Business Analytics,CHICAGO CAMPUS,12,6,2: Schaumburg Course,1,A,Lecture
202510,14450,DATA VISUALIZATION,INFS,420,10,INFS-420,INFS-420-10,,1,CHICAGO CAMPUS,40,23,17,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Business Analytics,CHICAGO CAMPUS,12,6,2: Schaumburg Course,3A,A,Lecture
202510,14451,BUSINESS ANALYTICS CAPSTONE,INFS,422,10,INFS-422,INFS-422-10,,1,CHICAGO CAMPUS,40,24,16,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Business Analytics,CHICAGO CAMPUS,12,6,2: Schaumburg Course,3B,A,Lecture
202510,11649,CHAR & METH OF TCH COG DIS,SPED,342,98,SPED-342,SPED-342-98,C8,8,ONLINE,25,15,10,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Education & Youth Studies,CHICAGO CAMPUS,13,52,3: Online Course,1,D,Online
202510,11766,CHILD & ADOL. DEV. LEARN. MOT.,EDUC,202,98,EDUC-202,EDUC-202-98,EI,8,ONLINE,35,33,2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Education & Youth Studies,CHICAGO CAMPUS,13,52,3: Online Course,1,D,Online
202510,12223,INTRODUCTION TO DATA ANALYTICS,DSIT,103,98,DSIT-103,DSIT-103-98,,8,ONLINE,25,27,-2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Education & Youth Studies,CHICAGO CAMPUS,13,52,3: Online Course,1,D,Online
202510,14571,UNITED STATES POLITICS,POS,101,98,POS-101,POS-101-98,,8,ONLINE,25,27,-2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Education & Youth Studies,CHICAGO CAMPUS,13,52,3: Online Course,3B,D,Online
202510,10839,ECHD CURR & ASSMT: PRESCHOOL,ECHD,338,10,ECHD-338,ECHD-338-10,BS,1,CHICAGO CAMPUS,25,16,9,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,10,31,2: Schaumburg Course,1,C,Lecture/Lab/Field Experience
202510,11766,CHILD & ADOL. DEV. LEARN. MOT.,EDUC,202,98,EDUC-202,EDUC-202-98,EI,8,ONLINE,35,33,2,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,10,31,3: Online Course,1,D,Online
202510,12206,INF & TODDLER: TEACH LRN ASSMT,ECHD,370,98,ECHD-370,ECHD-370-98,BT,8,ONLINE,30,28,2,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,10,31,3: Online Course,1,D,Online
202510,12227,IND. COACH & FIELD EXP. 1,ECHD,303,10,ECHD-303,ECHD-303-10,BM,1,CHICAGO CAMPUS,12,12,0,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,10,31,2: Schaumburg Course,1,A,Lecture
202510,10907,COMPI: CRITICAL READ & WRITING,ENG,101,3,ENG-101,ENG-101-03,,1,CHICAGO CAMPUS,24,20,4,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,11228,SEVERE AND UNUSUAL WEATHER,PHSC,104,1,PHSC-104,PHSC-104-01,,1,CHICAGO CAMPUS,40,22,18,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,12199,FIRST YEAR SUCCESS COURSE,FYS,101,01X,FYS-101,FYS-101-01X,,1,CHICAGO CAMPUS,25,21,4,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,14434,HISTORY OF PHILOSOPHY,PHIL,103,1,PHIL-103,PHIL-103-01,,1,CHICAGO CAMPUS,30,26,4,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,14593,INTRODUCTION TO BUSINESS,BADM,101,2,BADM-101,BADM-101-02,,1,CHICAGO CAMPUS,50,41,9,,0,RE,**Registered**,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,14595,THE UNITED STATES TO 1865,HIST,106,02A,HIST-106,HIST-106-02A,,1,CHICAGO CAMPUS,40,27,13,,0,RE,**Registered**,,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,16,3,2: Schaumburg Course,1,A,Lecture
202510,11448,THEORIES OF COUNSELING & PSYCH,PSYC,623,10,PSYC-623,PSYC-623-10,,1,CHICAGO CAMPUS,30,11,19,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),CHICAGO CAMPUS,12,33,2: Schaumburg Course,1,A,Lecture
202510,11559,MULTICULTURAL COUNSELING,PSYC,645,10,PSYC-645,PSYC-645-10,,1,CHICAGO CAMPUS,30,7,23,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),CHICAGO CAMPUS,12,33,2: Schaumburg Course,1,A,Lecture
202510,11703,LEARN BASES OF BEHAV FOR COUNS,PSYC,580,98,PSYC-580,PSYC-580-98,,8,ONLINE,30,21,9,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),CHICAGO CAMPUS,12,33,3: Online Course,1,D,Online
202510,12449,HUMAN DEVELOPMENT,PSYC,606,98,PSYC-606,PSYC-606-98,,8,ONLINE,30,27,3,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),CHICAGO CAMPUS,12,33,3: Online Course,1,D,Online
202510,10946,ABNORMAL PSYCHOLOGY,PSYC,201,1,PSYC-201,PSYC-201-01,,1,CHICAGO CAMPUS,40,21,19,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,16,4,2: Schaumburg Course,1,A,Lecture
202510,10952,RESEARCH METHODS,PSYC,285,1,PSYC-285,PSYC-285-01,,1,CHICAGO CAMPUS,40,33,7,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,16,4,2: Schaumburg Course,1,A,Lecture
202510,12265,TRANSFER SUCCESS 101,TRS,101,98D,TRS-101,TRS-101-98D,,8,ONLINE,50,48,2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,16,4,3: Online Course,1,D,Online
202510,14124,SOCIAL PSYCHOLOGY,PSYC,220,1,PSYC-220,PSYC-220-01,,1,CHICAGO CAMPUS,40,38,2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,16,4,2: Schaumburg Course,1,A,Lecture
202510,14436,LEARNING & DEV. DISABILITIES,PSYC,215,1,PSYC-215,PSYC-215-01,,1,CHICAGO CAMPUS,40,36,4,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,16,4,2: Schaumburg Course,1,A,Lecture
202510,14601,PUBLIC SPEAKING,COMM,101,8,COMM-101,COMM-101-08,,1,CHICAGO CAMPUS,20,16,4,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Psychology,CHICAGO CAMPUS,16,4,2: Schaumburg Course,1,A,Lecture
202510,10824,"SCHOOL COUNS., ENV. & CONSULT.",CHS,414,10,CHS-414,CHS-414-10,,1,CHICAGO CAMPUS,30,8,22,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",School Counseling,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,11692,PROF ORIENT & ETHICAL PRACTICE,CHS,401,10,CHS-401,CHS-401-10,,1,CHICAGO CAMPUS,50,32,18,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",School Counseling,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,A,Lecture
202510,11693,PRE_PRAC I: BASIC COUN SKILLS,CHS,460,1,CHS-460,CHS-460-01,,1,CHICAGO CAMPUS,35,33,2,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",School Counseling,CHICAGO CAMPUS,9,,2: Schaumburg Course,1,H,Practicum
202510,14318,CLINICAL & ADMIN SYSTEMS,HIN,420,98,HIN-420,HIN-420-98,,8,ONLINE,30,14,16,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Health Informatics,CHICAGO CAMPUS,9,12,3: Online Course,3A,D,Online
202510,14319,ANALYSIS & DES HEALTH INFO SYS,HIN,430,98,HIN-430,HIN-430-98,,8,ONLINE,30,13,17,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Health Informatics,CHICAGO CAMPUS,9,12,3: Online Course,3B,D,Online
202510,14492,"CYBER ETHICS, PRIVACY, & LEGAL",CSIA,411,1,CSIA-411,CSIA-411-01,,1,CHICAGO CAMPUS,25,19,6,Section has Reserved Seating Rules,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Health Informatics,CHICAGO CAMPUS,9,12,2: Schaumburg Course,1,A,Lecture
202510,11193,BIOCHEMISTRY,BCHM,355,1,BCHM-355,BCHM-355-01,XI,1,CHICAGO CAMPUS,40,26,14,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,15,25,2: Schaumburg Course,1,A,Lecture
202510,11802,DEVELOPMENTAL BIOLOGY,BIOL,356,17,BIOL-356,BIOL-356-17,DL,1,CHICAGO CAMPUS,30,30,0,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,15,25,2: Schaumburg Course,1,A,Lecture
202510,11904,GENERAL GENETICS - LECT,BIOL,351,10A,BIOL-351,BIOL-351-10A,DM,1,CHICAGO CAMPUS,60,57,3,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,15,25,2: Schaumburg Course,1,A,Lecture
202510,11905,GENERAL GENETICS - LAB,BIOL,351,10B,BIOL-351,BIOL-351-10B,DN,1,CHICAGO CAMPUS,24,30,-6,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,15,25,2: Schaumburg Course,1,A,Lecture
202510,12568,BIOCHEMISTRY SEMINAR,BCHM,393,1,BCHM-393,BCHM-393-01,DK,1,CHICAGO CAMPUS,30,18,12,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,15,25,2: Schaumburg Course,1,V,Videoconference
202510,13556,FERMENTATION SCIENCE,BCHM,322,1,BCHM-322,BCHM-322-01,FN,1,CHICAGO CAMPUS,30,29,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,15,25,2: Schaumburg Course,1,V,Videoconference
202510,12907,VOICE & SPEECH FOR THE ACTOR I,THAR,220,3,THAR-220,THAR-220-03,,1,CHICAGO CAMPUS,25,25,0,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,1,A,Lecture
202510,13297,COMPI: CRITICAL READ & WRITING,ENG,101,98A,ENG-101,ENG-101-98A,,8,ONLINE,24,11,13,,0,RE,**Registered**,,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,3: Online Course,1,D,Online
202510,14606,PRO PERFORM ARTIST IN SOCIETY,ARTL,101,4,ARTL-101,ARTL-101-04,,1,CHICAGO CAMPUS,30,13,17,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,1,A,Lecture
202510,14623,"MUSICIANSHIP I, WRITTEN/AURAL",MTHR,121,1,MTHR-121,MTHR-121-01,EB,1,CHICAGO CAMPUS,25,28,-3,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,1,A,Lecture
202510,14627,VOCAL ENSEMBLE,MTHR,201,1,MTHR-201,MTHR-201-01,,1,CHICAGO CAMPUS,150,102,48,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,1,A,Lecture
202510,14644,INTRO TO PERFORMING ART TECH,PAID,101,3,PAID-101,PAID-101-03,,1,CHICAGO CAMPUS,20,23,-3,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,3A,A,Lecture
202510,14663,"JAZZ, LEVEL III",TDAN,213,2,TDAN-213,TDAN-213-02,,1,CHICAGO CAMPUS,20,17,3,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,1,P,Performance
202510,14671,"BALLET, LEVEL II",TDAN,222,2,TDAN-222,TDAN-222-02,,1,CHICAGO CAMPUS,20,16,4,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,1,P,Performance
202510,14680,FUNDAMENTALS OF ACTING I,THAR,206,6,THAR-206,THAR-206-06,,1,CHICAGO CAMPUS,25,26,-1,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,1,A,Lecture
202510,14684,THEATRE PRODUCTION PRACTICUM,THAR,350,1,THAR-350,THAR-350-1,,1,CHICAGO CAMPUS,50,46,4,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,18,3,2: Schaumburg Course,1,P,Performance
202510,13136,CONTEMP ISSUES,FIT,310,98,FIT-310,FIT-310-98,,8,ONLINE,40,38,2,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar","Exercise, Nutrition and Health",CHICAGO CAMPUS,12,43,3: Online Course,1,D,Online
202510,13583,NUTRITION ASSESSMENT,AHS,315,98,AHS-315,AHS-315-98,,8,ONLINE,40,21,19,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar","Exercise, Nutrition and Health",CHICAGO CAMPUS,12,43,3: Online Course,1,D,Online
202510,13584,HEALTH & WELL COACH TRAINING,AHS,385,98,AHS-385,AHS-385-98,,8,ONLINE,40,29,11,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar","Exercise, Nutrition and Health",CHICAGO CAMPUS,12,43,3: Online Course,1,D,Online
202510,13962,ROCK MUSIC/ROLE IN SOCIETY,MUS,240,98,MUS-240,MUS-240-98,,8,ONLINE,25,22,3,,0,RW,Web Registered,College of Performing Arts,Undergraduate,"Col of Science, Health, & Phar","Exercise, Nutrition and Health",CHICAGO CAMPUS,12,43,3: Online Course,1,D,Online
202510,10833,CHAR & METH OF TCH PERCEP DIS,SPED,346,98,SPED-346,SPED-346-98,C9,8,ONLINE,25,12,13,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Special Education,CHICAGO CAMPUS,15,27,3: Online Course,1,D,Online
202510,14352,TEACHER RESIDENCY 1,SPED,367,2,SPED-367,SPED-367-02,,1,CHICAGO CAMPUS,4,4,0,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Special Education,CHICAGO CAMPUS,15,27,2: Schaumburg Course,1,A,Lecture
202510,14549,"INTERGR, HLTH, ARTS & PE CURR",EDUC,321,10B,EDUC-321,EDUC-321-10B,V7,1,CHICAGO CAMPUS,30,26,4,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Special Education,CHICAGO CAMPUS,15,27,2: Schaumburg Course,1,A,Lecture
202510,14583,ASSESSMENT IN SPECIAL EDUC,SPED,340,98B,SPED-340,SPED-340-98B,GT,8,ONLINE,25,16,9,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Special Education,CHICAGO CAMPUS,15,27,3: Online Course,1,D,Online
202510,10072,AUDITION AND THEATRE BUSINESS,THAR,340,1,THAR-340,THAR-340-01,,1,CHICAGO CAMPUS,50,60,-10,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,3B,A,Lecture
202510,10096,PERFORMANCE ATTENDANCE,THAR,99,1,THAR-099,THAR-099-01,,1,CHICAGO CAMPUS,250,129,121,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,P,Performance
202510,10111,THEATER VOICE,TVOI,201,1,TVOI-201,TVOI-201-01,,1,CHICAGO CAMPUS,999,77,922,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,S,Studio
202510,14325,THEATRE PRODUCTION PRACTICUM,THAR,350,13B,THAR-350,THAR-350-13B,,1,CHICAGO CAMPUS,50,12,38,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,P,Performance
202510,14662,"JAZZ, LEVEL III",TDAN,213,1,TDAN-213,TDAN-213-01,,1,CHICAGO CAMPUS,20,16,4,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,P,Performance
202510,14672,"BALLET, LEVEL III",TDAN,223,1,TDAN-223,TDAN-223-01,,1,CHICAGO CAMPUS,20,13,7,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,P,Performance
202510,14676,"TAP, LEVEL II",TDAN,232,1,TDAN-232,TDAN-232-01,,1,CHICAGO CAMPUS,25,17,8,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,P,Performance
202510,14685,THEATRE PERFORMANCE ASSIG PROJ,THAR,351,10,THAR-351,THAR-351-10,,1,CHICAGO CAMPUS,99,3,96,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,A,Lecture
202510,14702,STAGE COMBAT I,THAR,371,2,THAR-371,THAR-371-02,,1,CHICAGO CAMPUS,50,19,31,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Musical Theater,CHICAGO CAMPUS,13,6,2: Schaumburg Course,1,A,Lecture
202510,10174,GRADUATE COMPOSITION,MCMP,411,1,MCMP-411,MCMP-411-01,,1,CHICAGO CAMPUS,99,2,97,,0,RE,**Registered**,College of Performing Arts,Graduate,College of Performing Arts,Music Composition,CHICAGO CAMPUS,10,,2: Schaumburg Course,1,A,Lecture
202510,10812,TEXT & ACT: INTRO GRAD MUSIC,MAS,401,1,MAS-401,MAS-401-01,,1,CHICAGO CAMPUS,15,14,1,,0,RE,**Registered**,College of Performing Arts,Graduate,College of Performing Arts,Music Composition,CHICAGO CAMPUS,10,,2: Schaumburg Course,1,A,Lecture
202510,13955,INTRO ELECTROACOUSTIC MUSIC,MTA,425,1,MTA-425,MTA-425-01,HN,1,CHICAGO CAMPUS,15,3,12,,0,RE,**Registered**,College of Performing Arts,Graduate,College of Performing Arts,Music Composition,CHICAGO CAMPUS,10,,2: Schaumburg Course,1,A,Lecture
202510,14327,COMPOSITION SEMINAR,MCMP,400,1,MCMP-400,MCMP-400-01,AI,1,CHICAGO CAMPUS,20,10,10,,0,RE,**Registered**,College of Performing Arts,Graduate,College of Performing Arts,Music Composition,CHICAGO CAMPUS,10,,2: Schaumburg Course,1,A,Lecture
202510,10096,PERFORMANCE ATTENDANCE,THAR,99,1,THAR-099,THAR-099-01,,1,CHICAGO CAMPUS,250,129,121,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Acting,CHICAGO CAMPUS,13,,2: Schaumburg Course,1,P,Performance
202510,10099,INTERMEDIATE ACTING I,THAR,225,3,THAR-225,THAR-225-03,,1,CHICAGO CAMPUS,25,24,1,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Acting,CHICAGO CAMPUS,13,,2: Schaumburg Course,1,A,Lecture
202510,10760,VOICE & SPCH FOR THE ACTOR III,THAR,270,1,THAR-270,THAR-270-01,,1,CHICAGO CAMPUS,25,6,19,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Acting,CHICAGO CAMPUS,13,,2: Schaumburg Course,1,A,Lecture
